,定期借家
28643,2
28644,1
28645,3
28646,1
28647,1
28648,1
28649,1
28650,3
28651,1
28652,1
28653,1
28654,1
28655,1
28656,1
28657,2
28658,1
28659,1
28660,1
28661,1
28662,1
28663,3
28664,1
28665,1
28666,1
28667,1
28668,1
28669,3
28670,3
28671,3
28672,1
28673,3
28674,1
28675,1
28676,1
28677,1
28678,3
28679,3
28680,1
28681,1
28682,1
28683,1
28684,1
28685,1
28686,1
28687,3
28688,1
28689,1
28690,1
28691,3
28692,1
28693,1
28694,1
28695,1
28696,3
28697,1
28698,1
28699,1
28700,1
28701,3
28702,3
28703,3
28704,3
28705,1
28706,1
28707,1
28708,1
28709,3
28710,1
28711,1
28712,1
28713,1
28714,1
28715,1
28716,1
28717,1
28718,1
28719,1
28720,1
28721,1
28722,1
28723,1
28724,1
28725,1
28726,1
28727,1
28728,3
28729,1
28730,1
28731,1
28732,1
28733,1
28734,1
28735,1
28736,3
28737,1
28738,1
28739,2
28740,1
28741,1
28742,1
28743,1
28744,1
28745,1
28746,1
28747,1
28748,1
28749,3
28750,1
28751,1
28752,1
28753,2
28754,1
28755,1
28756,1
28757,3
28758,1
28759,1
28760,1
28761,1
28762,1
28763,1
28764,2
28765,1
28766,1
28767,1
28768,1
28769,1
28770,3
28771,1
28772,1
28773,3
28774,1
28775,1
28776,1
28777,1
28778,1
28779,1
28780,1
28781,3
28782,3
28783,1
28784,1
28785,3
28786,3
28787,1
28788,1
28789,1
28790,1
28791,3
28792,1
28793,3
28794,1
28795,1
28796,3
28797,3
28798,1
28799,1
28800,1
28801,1
28802,2
28803,3
28804,1
28805,1
28806,1
28807,1
28808,1
28809,1
28810,3
28811,1
28812,1
28813,2
28814,1
28815,1
28816,3
28817,1
28818,2
28819,3
28820,3
28821,1
28822,1
28823,1
28824,1
28825,3
28826,1
28827,1
28828,1
28829,3
28830,1
28831,3
28832,1
28833,1
28834,1
28835,3
28836,1
28837,2
28838,1
28839,1
28840,1
28841,3
28842,1
28843,1
28844,3
28845,1
28846,2
28847,3
28848,1
28849,3
28850,2
28851,1
28852,1
28853,1
28854,1
28855,1
28856,1
28857,1
28858,1
28859,1
28860,1
28861,1
28862,1
28863,3
28864,1
28865,1
28866,3
28867,2
28868,2
28869,1
28870,1
28871,3
28872,1
28873,1
28874,1
28875,1
28876,1
28877,1
28878,1
28879,1
28880,1
28881,3
28882,1
28883,1
28884,3
28885,1
28886,1
28887,3
28888,1
28889,1
28890,2
28891,1
28892,1
28893,1
28894,1
28895,1
28896,1
28897,1
28898,3
28899,1
28900,1
28901,1
28902,1
28903,1
28904,1
28905,2
28906,1
28907,2
28908,1
28909,1
28910,1
28911,1
28912,1
28913,1
28914,1
28915,1
28916,2
28917,2
28918,1
28919,1
28920,3
28921,1
28922,1
28923,1
28924,1
28925,1
28926,3
28927,1
28928,1
28929,2
28930,1
28931,1
28932,1
28933,3
28934,1
28935,1
28936,1
28937,2
28938,1
28939,3
28940,1
28941,1
28942,1
28943,1
28944,1
28945,1
28946,3
28947,1
28948,1
28949,3
28950,1
28951,1
28952,1
28953,1
28954,1
28955,3
28956,1
28957,1
28958,1
28959,1
28960,1
28961,1
28962,3
28963,1
28964,1
28965,1
28966,1
28967,1
28968,1
28969,3
28970,1
28971,3
28972,3
28973,1
28974,1
28975,1
28976,1
28977,1
28978,1
28979,1
28980,1
28981,1
28982,3
28983,3
28984,1
28985,1
28986,1
28987,1
28988,1
28989,1
28990,3
28991,1
28992,1
28993,3
28994,1
28995,1
28996,3
28997,1
28998,1
28999,1
29000,1
29001,1
29002,1
29003,1
29004,1
29005,3
29006,1
29007,3
29008,1
29009,1
29010,1
29011,1
29012,1
29013,1
29014,3
29015,3
29016,3
29017,3
29018,1
29019,1
29020,3
29021,1
29022,2
29023,1
29024,1
29025,3
29026,1
29027,1
29028,1
29029,3
29030,3
29031,1
29032,1
29033,1
29034,1
29035,1
29036,1
29037,3
29038,2
29039,1
29040,1
29041,1
29042,1
29043,1
29044,3
29045,3
29046,1
29047,1
29048,3
29049,1
29050,3
29051,1
29052,1
29053,1
29054,1
29055,1
29056,3
29057,3
29058,1
29059,1
29060,3
29061,1
29062,1
29063,3
29064,1
29065,1
29066,1
29067,1
29068,1
29069,1
29070,1
29071,3
29072,3
29073,1
29074,1
29075,1
29076,1
29077,3
29078,1
29079,1
29080,3
29081,1
29082,1
29083,3
29084,1
29085,3
29086,3
29087,1
29088,1
29089,1
29090,1
29091,1
29092,3
29093,1
29094,2
29095,1
29096,2
29097,3
29098,3
29099,1
29100,3
29101,1
29102,3
29103,3
29104,1
29105,1
29106,1
29107,1
29108,1
29109,3
29110,1
29111,1
29112,1
29113,3
29114,3
29115,3
29116,1
29117,1
29118,1
29119,1
29120,3
29121,3
29122,1
29123,1
29124,1
29125,1
29126,1
29127,1
29128,1
29129,1
29130,1
29131,3
29132,1
29133,1
29134,1
29135,1
29136,1
29137,1
29138,3
29139,1
29140,1
29141,1
29142,3
29143,1
29144,1
29145,3
29146,2
29147,1
29148,3
29149,1
29150,1
29151,1
29152,1
29153,3
29154,3
29155,1
29156,1
29157,3
29158,1
29159,1
29160,1
29161,3
29162,3
29163,1
29164,1
29165,1
29166,1
29167,3
29168,1
29169,1
29170,3
29171,1
29172,3
29173,1
29174,3
29175,1
29176,3
29177,3
29178,1
29179,1
29180,1
29181,1
29182,1
29183,1
29184,1
29185,3
29186,1
29187,1
29188,1
29189,1
29190,1
29191,1
29192,3
29193,3
29194,1
29195,1
29196,1
29197,1
29198,3
29199,1
29200,1
29201,1
29202,1
29203,1
29204,3
29205,1
29206,1
29207,3
29208,1
29209,1
29210,3
29211,1
29212,1
29213,3
29214,1
29215,1
29216,1
29217,1
29218,1
29219,1
29220,3
29221,3
29222,1
29223,1
29224,1
29225,1
29226,2
29227,1
29228,3
29229,1
29230,1
29231,3
29232,1
29233,3
29234,1
29235,1
29236,1
29237,1
29238,1
29239,1
29240,1
29241,1
29242,1
29243,1
29244,1
29245,1
29246,1
29247,1
29248,1
29249,2
29250,1
29251,1
29252,1
29253,1
29254,3
29255,1
29256,1
29257,1
29258,3
29259,1
29260,1
29261,1
29262,3
29263,1
29264,3
29265,1
29266,1
29267,2
29268,1
29269,1
29270,1
29271,1
29272,1
29273,1
29274,3
29275,3
29276,1
29277,1
29278,1
29279,1
29280,1
29281,1
29282,1
29283,2
29284,3
29285,2
29286,3
29287,1
29288,1
29289,1
29290,1
29291,1
29292,1
29293,1
29294,1
29295,1
29296,1
29297,1
29298,3
29299,1
29300,1
29301,1
29302,1
29303,3
29304,3
29305,1
29306,1
29307,1
29308,1
29309,1
29310,1
29311,3
29312,1
29313,1
29314,1
29315,1
29316,1
29317,1
29318,1
29319,3
29320,1
29321,1
29322,1
29323,1
29324,1
29325,1
29326,1
29327,2
29328,1
29329,3
29330,1
29331,1
29332,1
29333,1
29334,1
29335,1
29336,1
29337,1
29338,1
29339,1
29340,1
29341,1
29342,1
29343,1
29344,1
29345,1
29346,1
29347,1
29348,1
29349,1
29350,1
29351,3
29352,3
29353,2
29354,1
29355,3
29356,3
29357,3
29358,3
29359,1
29360,3
29361,1
29362,1
29363,2
29364,1
29365,1
29366,3
29367,1
29368,1
29369,1
29370,1
29371,3
29372,1
29373,1
29374,1
29375,1
29376,1
29377,1
29378,1
29379,1
29380,1
29381,1
29382,3
29383,1
29384,1
29385,1
29386,1
29387,1
29388,1
29389,1
29390,1
29391,1
29392,3
29393,1
29394,1
29395,1
29396,1
29397,1
29398,3
29399,3
29400,1
29401,1
29402,1
29403,3
29404,1
29405,1
29406,1
29407,3
29408,3
29409,1
29410,3
29411,1
29412,1
29413,1
29414,1
29415,1
29416,1
29417,1
29418,1
29419,1
29420,1
29421,1
29422,1
29423,1
29424,1
29425,1
29426,1
29427,1
29428,1
29429,3
29430,1
29431,3
29432,1
29433,1
29434,1
29435,1
29436,1
29437,3
29438,3
29439,1
29440,1
29441,1
29442,1
29443,1
29444,1
29445,1
29446,1
29447,1
29448,1
29449,1
29450,2
29451,2
29452,1
29453,1
29454,1
29455,3
29456,3
29457,1
29458,1
29459,3
29460,1
29461,1
29462,3
29463,1
29464,3
29465,1
29466,1
29467,1
29468,1
29469,2
29470,1
29471,1
29472,1
29473,3
29474,1
29475,3
29476,3
29477,1
29478,1
29479,1
29480,3
29481,1
29482,1
29483,1
29484,1
29485,1
29486,1
29487,1
29488,1
29489,1
29490,3
29491,2
29492,1
29493,1
29494,3
29495,1
29496,1
29497,3
29498,1
29499,1
29500,1
29501,3
29502,3
29503,2
29504,1
29505,1
29506,3
29507,1
29508,1
29509,3
29510,1
29511,1
29512,1
29513,1
29514,1
29515,1
29516,1
29517,1
29518,1
29519,1
29520,1
29521,1
29522,1
29523,3
29524,3
29525,1
29526,3
29527,1
29528,1
29529,1
29530,1
29531,1
29532,1
29533,1
29534,3
29535,1
29536,3
29537,1
29538,1
29539,1
29540,1
29541,1
29542,3
29543,1
29544,3
29545,3
29546,1
29547,1
29548,1
29549,3
29550,3
29551,1
29552,1
29553,1
29554,3
29555,1
29556,3
29557,1
29558,1
29559,1
29560,1
29561,1
29562,1
29563,3
29564,1
29565,3
29566,1
29567,1
29568,1
29569,1
29570,1
29571,1
29572,1
29573,1
29574,3
29575,3
29576,1
29577,1
29578,1
29579,1
29580,1
29581,1
29582,3
29583,1
29584,3
29585,3
29586,1
29587,1
29588,1
29589,1
29590,1
29591,1
29592,3
29593,1
29594,1
29595,1
29596,1
29597,1
29598,1
29599,3
29600,3
29601,1
29602,1
29603,1
29604,1
29605,1
29606,1
29607,3
29608,1
29609,1
29610,3
29611,1
29612,1
29613,2
29614,1
29615,2
29616,1
29617,3
29618,1
29619,3
29620,1
29621,3
29622,1
29623,1
29624,1
29625,1
29626,1
29627,1
29628,1
29629,1
29630,1
29631,1
29632,3
29633,1
29634,1
29635,1
29636,1
29637,3
29638,1
29639,1
29640,3
29641,1
29642,1
29643,1
29644,3
29645,3
29646,1
29647,2
29648,1
29649,1
29650,3
29651,1
29652,1
29653,3
29654,1
29655,1
29656,1
29657,1
29658,3
29659,1
29660,2
29661,3
29662,1
29663,3
29664,1
29665,3
29666,1
29667,1
29668,3
29669,2
29670,1
29671,1
29672,1
29673,1
29674,3
29675,1
29676,1
29677,1
29678,3
29679,3
29680,3
29681,1
29682,1
29683,3
29684,1
29685,1
29686,1
29687,1
29688,3
29689,3
29690,1
29691,1
29692,1
29693,3
29694,2
29695,3
29696,1
29697,3
29698,1
29699,1
29700,3
29701,1
29702,3
29703,1
29704,2
29705,1
29706,1
29707,3
29708,1
29709,1
29710,1
29711,1
29712,3
29713,1
29714,2
29715,3
29716,1
29717,1
29718,1
29719,1
29720,1
29721,1
29722,3
29723,3
29724,1
29725,1
29726,1
29727,1
29728,1
29729,3
29730,1
29731,1
29732,3
29733,1
29734,1
29735,3
29736,1
29737,1
29738,3
29739,1
29740,1
29741,1
29742,1
29743,2
29744,3
29745,1
29746,2
29747,1
29748,1
29749,1
29750,1
29751,1
29752,1
29753,3
29754,3
29755,1
29756,2
29757,1
29758,1
29759,3
29760,3
29761,1
29762,1
29763,3
29764,3
29765,1
29766,3
29767,2
29768,1
29769,1
29770,3
29771,2
29772,1
29773,1
29774,1
29775,1
29776,3
29777,1
29778,1
29779,1
29780,1
29781,1
29782,1
29783,3
29784,3
29785,1
29786,1
29787,1
29788,1
29789,1
29790,1
29791,1
29792,1
29793,3
29794,3
29795,1
29796,2
29797,3
29798,1
29799,1
29800,3
29801,1
29802,1
29803,1
29804,3
29805,3
29806,1
29807,3
29808,2
29809,1
29810,1
29811,1
29812,2
29813,1
29814,1
29815,1
29816,1
29817,1
29818,1
29819,1
29820,1
29821,3
29822,1
29823,1
29824,1
29825,3
29826,1
29827,1
29828,1
29829,3
29830,3
29831,2
29832,1
29833,1
29834,1
29835,1
29836,1
29837,1
29838,1
29839,2
29840,3
29841,2
29842,1
29843,1
29844,3
29845,1
29846,1
29847,1
29848,3
29849,1
29850,1
29851,1
29852,3
29853,1
29854,3
29855,1
29856,1
29857,1
29858,3
29859,1
29860,1
29861,1
29862,1
29863,1
29864,2
29865,1
29866,1
29867,3
29868,1
29869,3
29870,1
29871,1
29872,1
29873,1
29874,1
29875,1
29876,1
29877,1
29878,1
29879,3
29880,1
29881,1
29882,1
29883,3
29884,1
29885,3
29886,1
29887,1
29888,1
29889,1
29890,1
29891,3
29892,1
29893,3
29894,1
29895,1
29896,3
29897,1
29898,3
29899,1
29900,1
29901,1
29902,1
29903,3
29904,1
29905,3
29906,1
29907,1
29908,1
29909,1
29910,1
29911,1
29912,1
29913,1
29914,1
29915,1
29916,1
29917,1
29918,3
29919,1
29920,1
29921,1
29922,1
29923,3
29924,1
29925,1
29926,1
29927,3
29928,1
29929,1
29930,1
29931,3
29932,1
29933,1
29934,1
29935,3
29936,1
29937,1
29938,1
29939,1
29940,3
29941,3
29942,1
29943,2
29944,2
29945,3
29946,1
29947,3
29948,1
29949,3
29950,1
29951,3
29952,3
29953,3
29954,1
29955,1
29956,1
29957,1
29958,3
29959,1
29960,1
29961,1
29962,1
29963,1
29964,1
29965,1
29966,3
29967,1
29968,1
29969,3
29970,3
29971,1
29972,1
29973,1
29974,3
29975,1
29976,3
29977,1
29978,1
29979,3
29980,1
29981,1
29982,3
29983,3
29984,1
29985,1
29986,3
29987,1
29988,3
29989,1
29990,1
29991,1
29992,1
29993,1
29994,2
29995,2
29996,2
29997,3
29998,1
29999,1
30000,1
30001,1
30002,3
30003,1
30004,1
30005,1
30006,3
30007,3
30008,3
30009,1
30010,1
30011,1
30012,1
30013,1
30014,1
30015,2
30016,2
30017,3
30018,1
30019,3
30020,1
30021,1
30022,3
30023,1
30024,1
30025,1
30026,1
30027,3
30028,1
30029,1
30030,1
30031,1
30032,1
30033,1
30034,3
30035,1
30036,1
30037,1
30038,1
30039,1
30040,1
30041,1
30042,1
30043,1
30044,1
30045,1
30046,3
30047,1
30048,1
30049,1
30050,1
30051,1
30052,1
30053,3
30054,1
30055,1
30056,1
30057,1
30058,3
30059,1
30060,1
30061,1
30062,1
30063,2
30064,1
30065,3
30066,1
30067,1
30068,1
30069,1
30070,1
30071,1
30072,1
30073,2
30074,1
30075,1
30076,1
30077,3
30078,1
30079,1
30080,1
30081,1
30082,1
30083,3
30084,1
30085,1
30086,3
30087,3
30088,1
30089,1
30090,1
30091,1
30092,1
30093,1
30094,1
30095,1
30096,1
30097,3
30098,1
30099,1
30100,1
30101,1
30102,3
30103,1
30104,3
30105,3
30106,1
30107,3
30108,1
30109,1
30110,1
30111,1
30112,3
30113,1
30114,3
30115,1
30116,3
30117,1
30118,1
30119,1
30120,2
30121,1
30122,1
30123,1
30124,1
30125,1
30126,1
30127,3
30128,2
30129,1
30130,1
30131,1
30132,1
30133,3
30134,3
30135,1
30136,1
30137,1
30138,1
30139,1
30140,1
30141,1
30142,3
30143,1
30144,1
30145,1
30146,1
30147,1
30148,3
30149,1
30150,1
30151,1
30152,2
30153,1
30154,1
30155,1
30156,3
30157,1
30158,1
30159,1
30160,3
30161,2
30162,1
30163,1
30164,1
30165,1
30166,1
30167,1
30168,3
30169,1
30170,1
30171,1
30172,1
30173,3
30174,3
30175,1
30176,1
30177,1
30178,3
30179,1
30180,1
30181,3
30182,3
30183,1
30184,1
30185,1
30186,1
30187,1
30188,1
30189,2
30190,1
30191,1
30192,3
30193,1
30194,1
30195,1
30196,1
30197,1
30198,1
30199,2
30200,1
30201,1
30202,1
30203,3
30204,1
30205,1
30206,1
30207,1
30208,1
30209,3
30210,1
30211,1
30212,1
30213,1
30214,1
30215,1
30216,3
30217,1
30218,1
30219,1
30220,1
30221,1
30222,3
30223,1
30224,1
30225,1
30226,1
30227,1
30228,1
30229,3
30230,1
30231,1
30232,2
30233,1
30234,1
30235,1
30236,2
30237,3
30238,1
30239,1
30240,1
30241,1
30242,1
30243,3
30244,2
30245,3
30246,1
30247,1
30248,1
30249,1
30250,2
30251,1
30252,1
30253,1
30254,1
30255,1
30256,1
30257,1
30258,3
30259,3
30260,3
30261,1
30262,1
30263,2
30264,1
30265,3
30266,1
30267,1
30268,3
30269,1
30270,1
30271,1
30272,1
30273,1
30274,3
30275,1
30276,3
30277,1
30278,1
30279,3
30280,1
30281,1
30282,1
30283,1
30284,1
30285,1
30286,3
30287,1
30288,1
30289,1
30290,1
30291,1
30292,1
30293,1
30294,1
30295,1
30296,1
30297,1
30298,2
30299,1
30300,1
30301,1
30302,1
30303,1
30304,3
30305,2
30306,1
30307,1
30308,1
30309,1
30310,1
30311,1
30312,3
30313,1
30314,1
30315,1
30316,3
30317,3
30318,1
30319,3
30320,3
30321,3
30322,1
30323,1
30324,2
30325,3
30326,1
30327,1
30328,1
30329,1
30330,1
30331,3
30332,3
30333,3
30334,1
30335,1
30336,3
30337,3
30338,1
30339,1
30340,1
30341,1
30342,1
30343,1
30344,1
30345,1
30346,1
30347,1
30348,1
30349,2
30350,3
30351,1
30352,1
30353,1
30354,1
30355,3
30356,1
30357,1
30358,1
30359,3
30360,1
30361,1
30362,1
30363,1
30364,2
30365,1
30366,1
30367,1
30368,1
30369,3
30370,1
30371,1
30372,1
30373,1
30374,1
30375,3
30376,1
30377,1
30378,3
30379,3
30380,1
30381,1
30382,1
30383,1
30384,1
30385,1
30386,3
30387,3
30388,3
30389,1
30390,1
30391,1
30392,3
30393,1
30394,1
30395,3
30396,1
30397,1
30398,1
30399,1
30400,1
30401,1
30402,1
30403,1
30404,3
30405,1
30406,3
30407,1
30408,1
30409,3
30410,2
30411,1
30412,1
30413,1
30414,1
30415,2
30416,1
30417,2
30418,1
30419,2
30420,1
30421,3
30422,1
30423,3
30424,1
30425,1
30426,1
30427,1
30428,1
30429,1
30430,1
30431,1
30432,3
30433,1
30434,1
30435,1
30436,1
30437,1
30438,3
30439,1
30440,1
30441,3
30442,3
30443,3
30444,1
30445,1
30446,1
30447,3
30448,1
30449,1
30450,1
30451,3
30452,1
30453,1
30454,1
30455,1
30456,1
30457,1
30458,1
30459,3
30460,2
30461,1
30462,1
30463,3
30464,1
30465,2
30466,3
30467,1
30468,1
30469,1
30470,2
30471,3
30472,1
30473,1
30474,1
30475,3
30476,1
30477,1
30478,1
30479,2
30480,1
30481,1
30482,3
30483,1
30484,3
30485,3
30486,1
30487,3
30488,1
30489,1
30490,1
30491,2
30492,1
30493,1
30494,3
30495,3
30496,1
30497,3
30498,1
30499,1
30500,3
30501,2
30502,3
30503,3
30504,1
30505,1
30506,1
30507,3
30508,1
30509,1
30510,1
30511,2
30512,1
30513,1
30514,3
30515,1
30516,1
30517,1
30518,1
30519,3
30520,3
30521,1
30522,1
30523,2
30524,1
30525,1
30526,1
30527,1
30528,1
30529,1
30530,3
30531,1
30532,2
30533,1
30534,3
30535,1
30536,1
30537,1
30538,1
30539,2
30540,1
30541,1
30542,1
30543,3
30544,3
30545,2
30546,2
30547,3
30548,3
30549,1
30550,3
30551,1
30552,1
30553,3
30554,1
30555,1
30556,1
30557,1
30558,1
30559,1
30560,1
30561,1
30562,3
30563,3
30564,1
30565,1
30566,1
30567,1
30568,1
30569,1
30570,1
30571,1
30572,1
30573,1
30574,1
30575,1
30576,1
30577,1
30578,3
30579,1
30580,3
30581,3
30582,1
30583,1
30584,1
30585,1
30586,2
30587,3
30588,1
30589,3
30590,3
30591,3
30592,1
30593,1
30594,1
30595,1
30596,1
30597,1
30598,3
30599,1
30600,1
30601,1
30602,3
30603,3
30604,1
30605,1
30606,1
30607,3
30608,1
30609,1
30610,1
30611,1
30612,3
30613,1
30614,1
30615,1
30616,1
30617,1
30618,1
30619,1
30620,1
30621,1
30622,1
30623,3
30624,3
30625,1
30626,1
30627,1
30628,1
30629,3
30630,1
30631,1
30632,3
30633,3
30634,1
30635,1
30636,1
30637,1
30638,2
30639,1
30640,1
30641,3
30642,1
30643,2
30644,1
30645,1
30646,3
30647,1
30648,1
30649,1
30650,3
30651,1
30652,1
30653,3
30654,3
30655,3
30656,2
30657,1
30658,1
30659,1
30660,1
30661,1
30662,1
30663,3
30664,3
30665,1
30666,1
30667,1
30668,1
30669,1
30670,3
30671,1
30672,1
30673,1
30674,1
30675,1
30676,2
30677,2
30678,1
30679,1
30680,1
30681,3
30682,1
30683,1
30684,1
30685,3
30686,1
30687,1
30688,1
30689,1
30690,1
30691,1
30692,3
30693,1
30694,1
30695,1
30696,3
30697,3
30698,1
30699,1
30700,3
30701,3
30702,1
30703,1
30704,3
30705,1
30706,1
30707,3
30708,1
30709,1
30710,1
30711,3
30712,1
30713,3
30714,3
30715,1
30716,1
30717,3
30718,1
30719,1
30720,1
30721,1
30722,1
30723,1
30724,3
30725,3
30726,3
30727,1
30728,1
30729,1
30730,3
30731,3
30732,1
30733,3
30734,1
30735,1
30736,1
30737,1
30738,1
30739,1
30740,1
30741,1
30742,3
30743,3
30744,1
30745,3
30746,3
30747,1
30748,1
30749,3
30750,3
30751,1
30752,1
30753,1
30754,1
30755,1
30756,1
30757,1
30758,1
30759,1
30760,1
30761,3
30762,1
30763,3
30764,1
30765,1
30766,1
30767,1
30768,2
30769,3
30770,1
30771,1
30772,1
30773,1
30774,1
30775,1
30776,1
30777,1
30778,1
30779,1
30780,1
30781,2
30782,3
30783,1
30784,1
30785,1
30786,1
30787,1
30788,1
30789,3
30790,1
30791,1
30792,3
30793,1
30794,3
30795,1
30796,1
30797,1
30798,1
30799,1
30800,3
30801,2
30802,1
30803,1
30804,1
30805,1
30806,3
30807,1
30808,2
30809,1
30810,2
30811,1
30812,2
30813,1
30814,3
30815,1
30816,3
30817,3
30818,1
30819,1
30820,1
30821,3
30822,1
30823,1
30824,1
30825,1
30826,1
30827,1
30828,1
30829,1
30830,2
30831,1
30832,1
30833,1
30834,1
30835,1
30836,1
30837,1
30838,3
30839,1
30840,1
30841,1
30842,1
30843,3
30844,1
30845,1
30846,1
30847,1
30848,1
30849,1
30850,1
30851,1
30852,1
30853,1
30854,3
30855,1
30856,3
30857,1
30858,1
30859,1
30860,1
30861,1
30862,1
30863,3
30864,1
30865,1
30866,1
30867,3
30868,3
30869,1
30870,1
30871,1
30872,1
30873,2
30874,3
30875,3
30876,3
30877,2
30878,1
30879,3
30880,1
30881,3
30882,1
30883,1
30884,3
30885,2
30886,1
30887,3
30888,2
30889,3
30890,2
30891,3
30892,1
30893,1
30894,1
30895,3
30896,3
30897,1
30898,1
30899,1
30900,1
30901,1
30902,2
30903,1
30904,1
30905,1
30906,1
30907,1
30908,1
30909,1
30910,1
30911,1
30912,1
30913,1
30914,3
30915,1
30916,3
30917,1
30918,3
30919,1
30920,1
30921,1
30922,1
30923,1
30924,1
30925,1
30926,3
30927,1
30928,1
30929,3
30930,3
30931,1
30932,1
30933,3
30934,1
30935,1
30936,1
30937,1
30938,1
30939,3
30940,1
30941,1
30942,2
30943,1
30944,1
30945,1
30946,1
30947,1
30948,1
30949,3
30950,3
30951,3
30952,3
30953,1
30954,3
30955,3
30956,1
30957,3
30958,1
30959,1
30960,1
30961,1
30962,1
30963,1
30964,2
30965,1
30966,1
30967,1
30968,3
30969,3
30970,1
30971,3
30972,1
30973,3
30974,1
30975,1
30976,1
30977,1
30978,1
30979,1
30980,3
30981,1
30982,3
30983,1
30984,2
30985,1
30986,1
30987,1
30988,1
30989,1
30990,1
30991,3
30992,2
30993,1
30994,1
30995,3
30996,1
30997,1
30998,3
30999,1
31000,1
31001,1
31002,3
31003,1
31004,1
31005,1
31006,1
31007,1
31008,1
31009,3
31010,1
31011,1
31012,1
31013,2
31014,1
31015,3
31016,1
31017,1
31018,3
31019,1
31020,1
31021,1
31022,1
31023,3
31024,1
31025,1
31026,1
31027,1
31028,1
31029,3
31030,1
31031,1
31032,1
31033,1
31034,1
31035,1
31036,1
31037,1
31038,3
31039,2
31040,1
31041,1
31042,3
31043,1
31044,3
31045,1
31046,1
31047,1
31048,1
31049,1
31050,3
31051,2
31052,1
31053,1
31054,1
31055,1
31056,1
31057,1
31058,1
31059,1
31060,1
31061,1
31062,3
31063,1
31064,1
31065,1
31066,1
31067,3
31068,3
31069,1
31070,1
31071,3
31072,1
31073,1
31074,1
31075,1
31076,1
31077,1
31078,3
31079,1
31080,1
31081,1
31082,1
31083,1
31084,2
31085,3
31086,1
31087,3
31088,1
31089,1
31090,1
31091,1
31092,1
31093,1
31094,1
31095,1
31096,1
31097,1
31098,3
31099,3
31100,1
31101,1
31102,1
31103,1
31104,1
31105,1
31106,3
31107,1
31108,1
31109,1
31110,1
31111,1
31112,1
31113,1
31114,1
31115,1
31116,3
31117,1
31118,1
31119,1
31120,1
31121,1
31122,1
31123,1
31124,1
31125,2
31126,3
31127,1
31128,1
31129,1
31130,1
31131,1
31132,1
31133,1
31134,1
31135,1
31136,3
31137,1
31138,1
31139,1
31140,1
31141,3
31142,1
31143,1
31144,1
31145,1
31146,1
31147,3
31148,3
31149,1
31150,1
31151,3
31152,1
31153,1
31154,1
31155,1
31156,3
31157,1
31158,1
31159,1
31160,1
31161,3
31162,1
31163,1
31164,1
31165,3
31166,1
31167,1
31168,1
31169,1
31170,1
31171,3
31172,1
31173,1
31174,1
31175,1
31176,3
31177,1
31178,3
31179,1
31180,1
31181,1
31182,1
31183,3
31184,3
31185,1
31186,1
31187,1
31188,3
31189,1
31190,1
31191,3
31192,3
31193,3
31194,1
31195,1
31196,1
31197,3
31198,1
31199,1
31200,1
31201,3
31202,1
31203,1
31204,1
31205,1
31206,1
31207,1
31208,1
31209,1
31210,2
31211,1
31212,3
31213,3
31214,3
31215,1
31216,1
31217,3
31218,1
31219,1
31220,1
31221,1
31222,1
31223,1
31224,1
31225,3
31226,1
31227,3
31228,1
31229,3
31230,3
31231,1
31232,3
31233,1
31234,1
31235,1
31236,1
31237,1
31238,1
31239,1
31240,3
31241,1
31242,1
31243,1
31244,1
31245,1
31246,1
31247,1
31248,1
31249,1
31250,1
31251,1
31252,3
31253,1
31254,3
31255,3
31256,3
31257,1
31258,1
31259,1
31260,1
31261,2
31262,1
31263,2
31264,1
31265,1
31266,1
31267,3
31268,1
31269,1
31270,1
31271,1
31272,1
31273,1
31274,1
31275,1
31276,3
31277,1
31278,2
31279,1
31280,1
31281,1
31282,3
31283,1
31284,1
31285,1
31286,3
31287,1
31288,2
31289,1
31290,1
31291,1
31292,1
31293,1
31294,3
31295,1
31296,1
31297,3
31298,1
31299,1
31300,1
31301,3
31302,1
31303,1
31304,1
31305,1
31306,1
31307,1
31308,3
31309,3
31310,3
31311,1
31312,1
31313,1
31314,1
31315,3
31316,1
31317,3
31318,1
31319,1
31320,1
31321,1
31322,1
31323,1
31324,3
31325,1
31326,1
31327,1
31328,3
31329,3
31330,1
31331,3
31332,1
31333,1
31334,1
31335,1
31336,1
31337,1
31338,1
31339,1
31340,3
31341,1
31342,1
31343,1
31344,1
31345,3
31346,1
31347,1
31348,3
31349,1
31350,1
31351,1
31352,1
31353,1
31354,1
31355,1
31356,1
31357,1
31358,1
31359,1
31360,1
31361,1
31362,1
31363,1
31364,1
31365,1
31366,3
31367,1
31368,3
31369,1
31370,3
31371,1
31372,1
31373,1
31374,1
31375,1
31376,2
31377,1
31378,2
31379,1
31380,1
31381,1
31382,1
31383,1
31384,1
31385,1
31386,1
31387,1
31388,1
31389,3
31390,3
31391,1
31392,1
31393,2
31394,3
31395,1
31396,1
31397,1
31398,1
31399,1
31400,3
31401,1
31402,3
31403,3
31404,1
31405,3
31406,3
31407,1
31408,1
31409,3
31410,1
31411,1
31412,1
31413,3
31414,1
31415,3
31416,1
31417,1
31418,3
31419,1
31420,1
31421,3
31422,3
31423,1
31424,1
31425,1
31426,2
31427,1
31428,1
31429,1
31430,1
31431,1
31432,1
31433,1
31434,1
31435,2
31436,1
31437,1
31438,1
31439,1
31440,1
